Input,Output
1.7354531994813263,3.011797807589972
1.5523174805192066,2.4096895603254973
2.055083121153918,4.223366634851728
3.532015336277233,12.475132335697575
4.5256788512149475,20.481769064334248
4.556957337408516,20.76586017496131
3.212971495867185,10.323185833255017
3.29537224284318,10.859478218901291
4.376426788472794,19.153111434862293
2.2353308528022615,4.996704021489686
3.199444454292043,10.236444816100107
1.564268047176705,2.446934523418022
2.050629951413189,4.205083197632858
1.732186207871023,3.000469058738595
2.132661910326124,4.548246823755872
2.3311640184422364,5.4343256808797555
3.458300003626389,11.959838915082281
1.1802770238266778,1.39305385297316
3.625565516007762,13.144725310864628
3.5801273283124253,12.817311686929465
3.9749809923146593,15.800473889262834
1.1300265615215515,1.2769600297442207
3.59238652767485,12.905240964219765
1.381139912100414,1.9075474567967392
4.52516094418885,20.47708157081213
1.5907384741407822,2.530448893111744
1.824079146706366,3.327264733449024
1.168767971755742,1.3660185718020308
1.9864266845240932,3.9458909729893814
3.853396355429804,14.848663472039695
4.499792130899156,20.248129221301966
1.564689122083955,2.448252048767858
4.974054503496083,24.741218203749664
3.175253425105683,10.082234313645372
1.3679002071265964,1.8711509766569854
4.576230334983474,20.941884078822955
1.6946359246556995,2.8717909171336773
1.4415680481506135,2.0781184374487696
2.0215218345426855,4.086550527532824
4.600726043943486,21.16668013141988
1.311242265077421,1.7193562777253655
4.079998203786759,16.64638534290318
1.5098554617693805,2.2796635154348293
1.3881634034203558,1.9269976345955855
4.141540173823707,17.152355011395706
4.788323853921476,22.928045330033417
4.468075750282834,19.96370091026551
4.962234854147497,24.623774747716233
1.0141753251134924,1.028551590069058
1.046322257474761,1.09479026648708
1.0149318422247342,1.0300866443616927
1.4725779720033794,2.1684858836295855
2.2376470376885105,5.007064265276166
2.9177775766519134,8.513425986812713
4.858603568617589,23.60602863698357
4.04863655778893,16.391457977064995
3.8898052361269086,15.130584775000315
1.308762683508474,1.7128597617443022
2.367769436390785,5.606332103906335
1.948233760427228,3.7956147852684174
1.5150041609812797,2.295237607790591
1.6334873040251692,2.6682807724114155
4.806254128607995,23.1000787487614
4.641603842393083,21.544486229718235
2.8198571491979645,7.951594341882871
4.749161697902646,22.55453683282554
4.4960235379220945,20.214227653549507
2.944287212258751,8.668827188270408
3.5874388027496438,12.869717163473798
1.0564840913988798,1.1161586353789166
1.364706049243094,1.862422600840694
4.909946948989011,24.107579041886495
2.7836918098983725,7.7489400924952765
3.822512448139338,14.611601416180196
1.1502208800060272,1.3230080728018396
1.9168233455448398,3.674211738025712
3.708697460189239,13.754436851214113
4.0678417204879285,16.54733626294219
2.4765054182440087,6.133079086591932
4.229198197251438,17.88611739163481
2.0493793825492777,4.199955853618058
1.7701591864284616,3.133463545297073
3.0807344772113097,9.490924919078441
3.2878977196482277,10.810271414868016
2.8191112947339243,7.947388492096383
4.671412513504525,21.822094871326666
1.663834939699599,2.7683467065651683
2.0815178692358933,4.332716639948334
4.423612205031423,19.56834494050297
2.6359749140168103,6.9483637473259305
3.1525033021934528,9.938277070340623
1.172713286644742,1.375256452673113
3.4714115196532056,12.050697938780978
2.2923539599131537,5.254886677529517
3.602339850896915,12.976852401360008
4.301547568595647,18.503311484891125
4.451079657369967,19.812110116252747
3.601143079095496,12.968231476117388
4.538120833570993,20.594540700091084
1.960556552888789,3.8437819970751708
4.0263203538180505,16.21125559156951
1.0270716431149296,1.0548761600908012
1.2186351587504918,1.4850716501428363
3.933836114186607,15.475066573278784
4.453931262845174,19.837503694149607
1.1531680780128273,1.329796616147798
1.129917718280582,1.2767140500843965
2.515118862161881,6.325822890802476
2.5085425651509934,6.292785801174326
1.8602028963934503,3.4603548157505815
1.9521201320425,3.810773009925627
4.967462386216399,24.67568255847472
3.301952605560641,10.902891009368707
3.6047385495404796,12.9941400105432
4.3116632701783075,18.590440155404696
4.759827553836548,22.655958342261613
2.5137821653404187,6.319100774783564
4.864266645634364,23.661089999830992
1.8217237952150689,3.3186775860527944
2.2134805712739705,4.899496239407343
1.804079318952947,3.2547021890737287
3.4780699106323834,12.096970303246355
3.2305120912765366,10.436208371883902
4.413811287551983,19.481730082121295
2.5574094283465416,6.540342984195785
3.3976043747902227,11.54371548759366
2.9382073301244853,8.633062314797256
3.5908126118261374,12.893935213249646
2.6118735205580914,6.821883287392518
4.270349795598627,18.235887376769238
2.709818361814154,7.343115554025146
4.644126105775436,21.56790728634492
3.255403539337032,10.597652203928076
1.3162367477308332,1.732479176077041
3.10264829378916,9.626426434952785
2.086212859482572,4.352284095070449
3.525588692576701,12.429775629224691
1.1159121616803929,1.2452599525862074
3.9434456650725567,15.550763713379538
2.3998650058272797,5.759352046194369
3.7281954803356756,13.899441539595358
1.2152617463227,1.4768611120752986
3.131731038622616,9.80773929827229
1.6539304826737107,2.7354860415172935
4.093446936518532,16.756307822092957
3.86076560049452,14.905511021961813
2.112195101751538,4.46136814786319
4.19377863582501,17.587779246302286
