Input,Output
1.7354531994813263,3.411669772754072
1.5523174805192066,4.194345298331532
2.055083121153918,8.57729203510374
3.532015336277233,12.053858458259015
4.5256788512149475,10.709143073213195
4.556957337408516,13.12137399212195
3.212971495867185,9.462860234235064
3.29537224284318,12.655935666241879
4.376426788472794,14.55174676236181
2.2353308528022615,15.004414611771526
3.199444454292043,15.140249710236231
1.564268047176705,16.460361252516602
2.050629951413189,14.320837387799148
1.732186207871023,12.513441126864862
2.132661910326124,12.398645511162059
2.3311640184422364,13.2792906863137
3.458300003626389,12.791318405904294
1.1802770238266778,10.437309081494668
3.625565516007762,9.700607327609939
3.5801273283124253,8.978367319784049
3.9749809923146593,8.611111650878227
1.1300265615215515,11.896947300779686
3.59238652767485,11.106399781453959
1.381139912100414,12.138990999380681
4.52516094418885,14.203177779974212
1.5907384741407822,14.263453272203545
1.824079146706366,17.873328437845217
1.168767971755742,18.220053826122722
1.9864266845240932,18.531368152916798
3.853396355429804,18.429718041379957
4.499792130899156,16.344510431684473
1.564689122083955,16.713168484829936
4.974054503496083,13.90961806942339
3.175253425105683,11.015502346993442
1.3679002071265964,10.959310663075094
4.576230334983474,7.958140010430126
1.6946359246556995,8.681873755226249
1.4415680481506135,6.508467522293079
2.0215218345426855,6.97297478104854
4.600726043943486,7.935728691717429
1.311242265077421,9.981533473560967
4.079998203786759,11.455721397732704
1.5098554617693805,11.173162202000993
1.3881634034203558,11.191246979014581
4.141540173823707,10.745816221511324
4.788323853921476,10.770263003900082
4.468075750282834,10.730256691282685
4.962234854147497,10.338424741984818
1.0141753251134924,7.945025751218452
1.046322257474761,5.602643992884827
1.0149318422247342,5.625404174046624
1.4725779720033794,5.402805354291183
2.2376470376885105,4.961136957643484
2.9177775766519134,5.401906826990391
4.858603568617589,4.988702481764626
4.04863655778893,6.872485052343529
3.8898052361269086,7.058073163199774
1.308762683508474,7.838556550764106
2.367769436390785,10.499160398609966
1.948233760427228,11.111172873641381
1.5150041609812797,13.970030564392586
1.6334873040251692,14.366807839064967
4.806254128607995,14.891623774743852
4.641603842393083,14.68819960000056
2.8198571491979645,15.527478539332531
4.749161697902646,14.964702081308543
4.4960235379220945,17.151072993380605
2.944287212258751,17.949947177229266
3.5874388027496438,18.67568453122577
1.0564840913988798,16.739084445325812
1.364706049243094,17.878642674929942
4.909946948989011,17.036589460312523
2.7836918098983725,16.934184464209853
3.822512448139338,14.141186462969657
1.1502208800060272,11.980734041343727
1.9168233455448398,12.01896731797962
3.708697460189239,12.28854222623139
4.0678417204879285,8.676417671523271
2.4765054182440087,10.724573159080029
4.229198197251438,10.394631905223312
2.0493793825492777,10.20536639751833
1.7701591864284616,12.790649737705698
3.0807344772113097,12.140038780389268
3.2878977196482277,11.953000929867814
2.8191112947339243,11.696122648411569
4.671412513504525,11.215604024048472
1.663834939699599,12.00147778638504
2.0815178692358933,12.80107405146178
4.423612205031423,10.039794930389409
2.6359749140168103,13.352965716705333
3.1525033021934528,10.556912691562621
1.172713286644742,11.356257188033187
3.4714115196532056,10.702035381277254
2.2923539599131537,10.427939674619426
3.602339850896915,7.848166343079552
4.301547568595647,7.715862969601998
4.451079657369967,3.927920823787296
3.601143079095496,2.8876537507014657
4.538120833570993,-1.0160822664552138
1.960556552888789,1.1619163031859714
4.0263203538180505,2.4801739887959555
1.0270716431149296,2.2001296807469117
1.2186351587504918,0.3077947957531021
3.933836114186607,2.151080588726459
4.453931262845174,1.3552793903317544
1.1531680780128273,4.552995327302128
1.129917718280582,5.511751993085146
2.515118862161881,5.594757732731406
2.5085425651509934,4.020366257192386
1.8602028963934503,4.277985798979218
1.9521201320425,7.13028258535832
4.967462386216399,6.247605123629971
3.301952605560641,3.892484519463272
3.6047385495404796,6.577516324777949
4.3116632701783075,4.226404716716901
4.759827553836548,6.160318200098338
2.5137821653404187,9.150885768600142
4.864266645634364,11.182462205779578
1.8217237952150689,11.98051284263458
2.2134805712739705,9.869654285660864
1.804079318952947,13.583427964097977
3.4780699106323834,16.303856219121474
3.2305120912765366,14.788019576701712
4.413811287551983,17.524877650121354
2.5574094283465416,15.217017192294865
3.3976043747902227,13.063568624242711
2.9382073301244853,10.570601571005318
3.5908126118261374,10.620894003551646
2.6118735205580914,12.92882319717763
4.270349795598627,12.837411970396227
2.709818361814154,10.279261863079208
4.644126105775436,9.70175492372298
3.255403539337032,8.874234271762392
1.3162367477308332,11.618988010351018
3.10264829378916,13.57646254628376
2.086212859482572,14.142960918968571
3.525588692576701,14.330072902519257
1.1159121616803929,14.6972086670872
3.9434456650725567,12.387970981851954
2.3998650058272797,12.745338526225003
3.7281954803356756,13.1792149703058
1.2152617463227,10.96548546290595
3.131731038622616,8.16826238538384
1.6539304826737107,8.288967187759733
4.093446936518532,8.101530396080616
3.86076560049452,7.897706548511761
2.112195101751538,4.76654893688466
4.19377863582501,6.85780616504674
3.618036429419694,8.802955291385844
4.715418053715041,10.645713898279027
2.550469286264679,13.225239108277307
2.3206931081246496,13.743700093916026
2.39475451206127,11.999047725341192
4.065098965927034,14.214660804322364
4.062977980294346,13.812096071531489
1.09702967750788,16.97117349178915
4.110516309551441,14.498428569461305
2.8104407645711884,12.185535549728854
3.2929850328858676,9.951199154502984
2.7616391839204475,9.696586064155612
3.8974800950436337,9.125500647260566
4.449391616281256,10.645212444842963
2.1913572386851827,8.039121725783604
1.7127073681068552,5.413707150389933
2.3508579724963554,5.2188630280426755
3.29083121407192,8.100301791430008
2.051968932415455,10.797169416952125
3.6128210236274723,12.611710974073826
1.280920919669736,10.506783932084263
2.299751291852849,10.779983970333205
1.6680833774689625,8.524054609350951
2.893727138209673,9.28479833961082
2.645611802924495,12.21834637660183
3.2596700041851157,9.704704404593416
4.917447855486646,6.51668527497105
3.785906347091749,3.47332096228961
1.1140818060888336,3.862920047950297
3.348106240284024,3.8003572940900527
3.1502495065514315,3.37214599371244
2.9707394037976145,5.723918715573889
4.840375363880192,5.291460785522685
3.7560940355516537,2.7197873639982166
2.9454834294448333,4.618368621242375
3.0507013800648806,7.2183017491875185
2.2803922682297224,9.639919558400985
3.642875475136588,9.571751345237425
4.117690182843532,12.738502431171273
3.2556736516943268,13.012114340070104
3.264163911798421,10.473445930151405
4.502065997633167,10.458887855996613
4.297428002270433,13.53975879511498
1.1511217487554135,11.633320135870987
4.039386077205165,8.829614113166363
1.925742379326922,6.7184021151617
2.975249803598686,6.603965792863444
4.58654188640563,2.981951986789347
2.63105583600832,5.02230033244941
1.7880591222271813,7.310863271666604
3.590361388727427,6.601161167493107
4.7202351553282025,3.5256178023386995
2.6159692202236506,2.9743350391286456
2.030157356804231,2.586399594100468
3.0615447854720577,4.737903511788394
2.6791268921372398,4.222034978641562
2.2897388807047503,7.4628279973563965
1.513283358216417,4.867482165661508
2.0993349309960916,3.1466327115846235
2.2600013253915976,5.9839749630905565
4.207900540916911,7.85976851743682
1.8171935818245752,10.703446202549017
2.704845502766711,13.414029815784087
3.0511809574924036,10.907107956100651
1.2115813533399633,8.735585806461636
4.3960769349483675,8.24647768898597
1.4520467387405045,9.214927032495945
4.4513350314366775,11.819489500109043
