Input,Output
1.7354531994813263,28.006220915553968
1.5523174805192066,27.404112668289493
2.055083121153918,-20.771056473112267
3.532015336277233,-12.519290772266421
4.5256788512149475,45.47619217229824
4.556957337408516,-4.228562933002685
3.212971495867185,35.317608941219014
3.29537224284318,-14.134944889062705
4.376426788472794,-5.841311673101703
2.2353308528022615,-19.997719086474312
3.199444454292043,35.2308679240641
1.564268047176705,27.44135763138202
2.050629951413189,29.199506305596856
1.732186207871023,27.99489216670259
2.132661910326124,29.542669931719868
2.3311640184422364,-19.56009742708424
3.458300003626389,36.954262023046276
1.1802770238266778,26.387476960937157
3.625565516007762,-11.849697797099369
3.5801273283124253,37.81173479489346
3.9749809923146593,40.79489699722683
1.1300265615215515,-23.717463078219776
3.59238652767485,-12.089182143744232
1.381139912100414,26.901970564760735
4.52516094418885,-4.517341537151868
1.5907384741407822,27.52487200107574
1.824079146706366,-21.667158374514973
1.168767971755742,-23.628404536161966
1.9864266845240932,28.940314080953378
3.853396355429804,39.84308658000369
4.499792130899156,45.24255232926596
1.564689122083955,-22.546171059196137
4.974054503496083,49.735641311713664
3.175253425105683,35.07665742160937
1.3679002071265964,26.86557408462098
4.576230334983474,45.93630718678695
1.6946359246556995,-22.12263219083032
1.4415680481506135,27.072541545412765
2.0215218345426855,29.08097363549682
4.600726043943486,-3.8277429765441155
1.311242265077421,-23.275066830238632
4.079998203786759,-8.348037765060816
1.5098554617693805,-22.714759592529166
1.3881634034203558,26.921420742559583
4.141540173823707,-7.8420680965682905
4.788323853921476,-2.0663777779305796
4.468075750282834,-5.030722197698488
4.962234854147497,49.61819785568023
1.0141753251134924,26.022974698033053
1.046322257474761,26.089213374451077
1.0149318422247342,26.024509752325688
1.4725779720033794,-22.82593722433441
2.2376470376885105,30.001487373240163
2.9177775766519134,-16.480997121151283
4.858603568617589,-1.3883944709804261
4.04863655778893,-8.602965130899001
3.8898052361269086,40.12500788296431
1.308762683508474,-23.281563346219695
2.367769436390785,-19.38809100405766
1.948233760427228,28.790037893232412
1.5150041609812797,-22.699185500173407
1.6334873040251692,27.66270388037541
4.806254128607995,-1.894344359202595
4.641603842393083,-3.4499368782457616
2.8198571491979645,32.94601744984687
4.749161697902646,47.54895994078954
4.4960235379220945,-4.780195454414489
2.944287212258751,33.6632502962344
3.5874388027496438,37.86414027143779
1.0564840913988798,26.110581743342912
1.364706049243094,26.85684570880469
4.909946948989011,-0.8868440660775008
2.7836918098983725,-17.24548301546872
3.822512448139338,39.60602452414419
1.1502208800060272,26.317431180765837
1.9168233455448398,28.668634845989708
3.708697460189239,38.748859959178105
4.0678417204879285,41.541759370906185
2.4765054182440087,-18.861344021372062
4.229198197251438,42.88054049959881
2.0493793825492777,-20.79446725434594
1.7701591864284616,-21.860959562666924
3.0807344772113097,-15.503498188885555
3.2878977196482277,-14.18415169309598
2.8191112947339243,32.941811600060376
4.671412513504525,46.816517979290666
1.663834939699599,-22.226076401398828
2.0815178692358933,29.32713974791233
4.423612205031423,44.562768048466964
2.6359749140168103,-18.046059360638065
3.1525033021934528,34.93270017830462
1.172713286644742,-23.619166655290883
3.4714115196532056,-12.943725169183018
2.2923539599131537,30.249309785493512
3.602339850896915,37.971275509324
4.301547568595647,-6.491111623072872
4.451079657369967,44.80653322421674
3.601143079095496,-12.026191631846608
4.538120833570993,45.588963808055084
1.960556552888789,-21.150641110888827
4.0263203538180505,-8.783167516394485
1.0270716431149296,-23.939546947873197
1.2186351587504918,26.47949475810683
3.933836114186607,-9.519356534685212
4.453931262845174,-5.156919413814389
1.1531680780128273,-23.664626491816197
1.129917718280582,-23.7177090578796
2.515118862161881,-18.66860021716152
2.5085425651509934,31.28720890913832
1.8602028963934503,28.454777923714577
1.9521201320425,-21.18365009803837
4.967462386216399,-0.3187405494892772
3.301952605560641,35.897314117332705
3.6047385495404796,-12.000283097420796
4.3116632701783075,43.58486326336869
4.759827553836548,-2.3384647657023834
2.5137821653404187,-18.675322333180432
4.864266645634364,-1.3333331081330044
1.8217237952150689,28.31310069401679
2.2134805712739705,29.893919347371337
1.804079318952947,-21.739720918890267
3.4780699106323834,-12.897452804717641
3.2305120912765366,35.4306314798479
4.413811287551983,-5.512693025842701
2.5574094283465416,31.53476609215978
3.3976043747902227,36.538138595557655
2.9382073301244853,33.627485422761254
3.5908126118261374,37.888358321213644
2.6118735205580914,-18.17253982057148
4.270349795598627,43.23031048473324
2.709818361814154,32.33753866198914
4.644126105775436,-3.426515821619077
3.255403539337032,35.592075311892074
1.3162367477308332,-23.261943931886954
3.10264829378916,-15.367996673011211
2.086212859482572,-20.642139012893548
3.525588692576701,37.42419873718869
1.1159121616803929,26.239683060550202
3.9434456650725567,40.545186821343535
2.3998650058272797,-19.235071061769627
3.7281954803356756,-11.094981568368638
1.2152617463227,26.471284220039294
3.131731038622616,34.802162406236285
1.6539304826737107,27.72990914948129
4.093446936518532,-8.23811528587104
3.86076560049452,39.89993412992581
2.112195101751538,29.455791255827187
4.19377863582501,-7.40664386166171
3.618036429419694,-11.904235503355988
4.715418053715041,-2.75925568666225
2.550469286264679,-18.489529527784534
2.3206931081246496,-19.60880660586675
2.39475451206127,30.72927228100181
4.065098965927034,-8.469393505182953
4.062977980294346,41.50221317632072
1.09702967750788,-23.790948994630952
4.110516309551441,41.8907674390524
2.8104407645711884,32.89300039912748
3.2929850328858676,35.838173534774334
2.7616391839204475,32.62107409012879
3.8974800950436337,-9.804072016702664
4.449391616281256,-5.19733735293007
2.1913572386851827,29.796469655501944
1.7127073681068552,27.927789636731507
2.3508579724963554,30.52095631481367
3.29083121407192,-14.16485302845393
2.051968932415455,-20.783846608365774
3.6128210236274723,-11.94194735919934
1.280920919669736,26.63518151041156
2.299751291852849,-19.705567103585146
1.6680833774689625,27.776925262152258
2.893727138209673,-16.620766357552853
2.645611802924495,-17.9951612961906
3.2596700041851157,35.61987164414819
4.917447855486646,49.175716519394214
3.785906347091749,39.32750997691359
1.1140818060888336,26.235601378622153
3.348106240284024,-13.784607711735175
3.1502495065514315,-15.070351154436459
2.9707394037976145,-16.16913050268819
4.840375363880192,-1.5651894447056982
3.7560940355516537,39.102665511870704
2.9454834294448333,-16.318550474829898
3.0507013800648806,-15.68764419763423
2.2803922682297224,-19.7942342109621
3.642875475136588,38.26496483531562
4.117690182843532,-8.039050666077998
3.2556736516943268,-14.395012181627324
3.264163911798421,35.64918915105117
4.502065997633167,-4.725824860919271
4.297428002270433,-6.526535673265954
1.1511217487554135,26.319504388421716
4.039386077205165,41.311062988682934
1.925742379326922,28.70290681949971
