Input,Output
2.5267005396471123,6.384215617053008
1.1789821038835888,1.3899988012777733
4.759720651788788,22.654940683064684
4.117268923412896,16.951903387701584
4.873946131172737,23.755350889573688
2.8056158548163133,7.871480324796672
4.415924913724808,19.500392843655455
1.4272017811920907,2.0369049242378763
1.5483645643930881,2.3974328242681975
4.467023642985591,19.954300226992263
1.2917102377962522,1.6685153384276503
1.9151915254802239,3.667958579271267
3.1421208263321905,9.872923287270487
2.9462833704016402,8.680585698705249
4.763002668128848,22.68619441660253
4.005539118895749,16.044343633004132
1.277354440917441,1.6316343677315086
1.4315401477434682,2.0493071946013908
1.6708578500463855,2.7917659550616296
2.59061962944691,6.7113100644756445
4.329822862728278,18.747366022604503
3.775726269129018,14.256108859390933
3.2251749835142642,10.401753674286235
2.179489880097818,4.7501761374488005
3.2175507640653054,10.35263291933723
3.997953792460017,15.983634526645433
2.9656660953868568,8.795175389327126
1.6305140408752372,2.6585760374912946
4.599334910247568,21.153881616622
3.048185850913898,9.291436981711685
3.3612562563158983,11.298043620622767
4.304068511805209,18.525005754313106
4.581858409996608,20.993426489256642
1.0169497783200176,1.0341868516251331
3.445499374717306,11.871465941177346
1.194040025848767,1.425731583328924
2.9130759245181426,8.486011342007231
1.2570110396530656,1.580076753809681
3.8269968085479626,14.645904572636292
2.4444902712276577,5.975532686126668
3.6434374368182434,13.274636356008692
3.2940821753308556,10.85097737783246
2.4802158356710033,6.151470591513213
2.6305153460256148,6.91961098567626
1.365423256355848,1.8643806689974076
1.9388003819975101,3.7589469212336915
4.9135089618709165,24.14257031838581
1.279983604276072,1.638358027215564
4.395771533685707,19.32280737636159
2.6723582672170627,7.141498708363382
3.627542539652087,13.159064876985514
2.3354937333214285,5.454530978383664
1.6436836982629206,2.7016960999352717
4.163335115785207,17.333359286330225
2.2187486179797413,4.922845429787012
4.603549839355194,21.192671123427235
2.4121994069685173,5.818705978979267
3.6834263724932574,13.567629841578837
1.048820502146715,1.1000244457232873
1.710606918526675,2.9261760297113266
4.008841516430611,16.070810303857677
2.224928378215816,4.950306288190061
4.092679279903429,16.750023688150847
2.6832953745660446,7.20007406716753
2.7955340897424437,7.815010846912113
3.2829923682596918,10.778038890051379
2.3937436575232547,5.730008697932809
2.992792515389155,8.956807040169346
4.186705749948038,17.52850503664796
4.550814804285459,20.709915382903695
2.496742602683722,6.2337236240558855
4.750960478451113,22.571625467804424
2.1083951757726656,4.445330217221449
3.1860899197472143,10.15116897671481
2.2947168277167695,5.265725319406514
3.718531083082614,13.827473415851559
4.560082948122579,20.79435649375831
4.842206926668116,23.446967920672677
3.918259815220861,15.352759979574616
1.8832709850837022,3.546709603258138
3.1748786960299773,10.079854734505009
4.317828062632769,18.64363917845905
1.6114577294895538,2.5967960139316277
3.5887182082785696,12.878898378430147
1.052600876067173,1.1079686042973802
3.4636422401315956,11.996817567623818
3.980390932975015,15.84351197930971
2.541737152646005,6.460427753141022
4.644190264752944,21.56850321522602
1.8952442107914385,3.5919506185384624
4.566468844721042,20.85263770980793
2.4997960324281543,6.248980203743542
4.0948073030996,16.767446849517817
2.0962461793840443,4.394248044582203
2.3882747622066423,5.703856339793194
4.036524446378861,16.29352960621417
4.206866064086499,17.697722081162635
4.655883822518056,21.677254168785343
2.9120024896864654,8.479758499940173
1.506769797250191,2.2703552219053815
1.0631689570742737,1.130328231286399
3.6705362741481133,13.472836539837115
3.851975870386388,14.83771810603897
4.18002173694301,17.472581721316057
3.354206191623976,11.250699175928615
2.748734827686691,7.555543152937783
1.2691452952077706,1.6107297803480194
3.483734579090357,12.136406617549868
4.582596338714703,21.0001892036014
2.594392223719258,6.730871010494956
3.6268632817947943,13.154137264831306
2.3957322413189064,5.739532972094911
2.571546579010771,6.612851808022
1.8031398668227174,3.251313379325447
2.7796474899964254,7.726440168643428
3.2475356691827693,10.546487922614377
4.083118614799797,16.67185762252461
3.291817184607612,10.836060376877985
1.3120454338147005,1.7214632203940057
4.548110879343249,20.685312570800424
4.855993618506469,23.58067402297555
1.6913126862187489,2.86053860256448
3.211120427455633,10.311294399622847
1.9101897076297996,3.648824719134819
3.0013337180280604,9.008004086972141
2.0681147452990176,4.277098599723221
3.547487315227178,12.584666251697731
2.7589745352998545,7.611940486433048
2.4492461261405216,5.998806586414352
3.500082246708615,12.250575733724824
2.6562287913428726,7.055551391958818
1.225690415561644,1.5023169947996753
1.0172595115405803,1.03481691381978
4.317107090350902,18.63741362955803
1.2504337557697491,1.5635845775684407
2.4761094043025182,6.131117782075372
2.6761313115557184,7.161678796688929
1.2274909200330026,1.5067339587634674
4.966501606013702,24.666138202536686
2.6968234404894047,7.27285666917311
